"code","regions","re_id","provinces","mun_id","municipalities","poblacion","v_census","t_votes","PP","PSOE","PODEMOS-IU-EQUO","Cs","ECP","PODEMOS-COMPROMÍS-EUPV","ERC-CATSÍ","CDC","PODEMOS-EN MAREA-ANOVA-EU","EAJ-PNV","EH Bildu","CCa-PNC","PACMA","RECORTES CERO-GRUPO VERDE","UPyD","VOX","BNG-NÓS","PCPE","GBAI","EB","FE de las JONS","SI","SOMVAL","CCD","SAIn","PH","CENTRO MODERADO","P-LIB","CCD-CI","UPL","PCOE","AND","JXC","PFyV","CILUS","PxC","MAS","IZAR","UNIDAD_DEL_PUEBLO","PREPAL","Ln","REPO","INDEPENDIENTES-FIA","ENTABAN","IMC","PUEDE","FE","ALCD","FME","HRTS-Ln","UDT","abs_rate","votes_rate","PP_per","PSOE_per","PODEMOS-IU-EQUO_per","Cs_per","ECP_per","PODEMOS-COMPROMÍS-EUPV_per","ERC-CATSÍ_per","CDC_per","PODEMOS-EN MAREA-ANOVA-EU_per","EAJ-PNV_per","EH Bildu_per","CCa-PNC_per","PACMA_per","RECORTES CERO-GRUPO VERDE_per","UPyD_per","VOX_per","BNG-NÓS_per","PCPE_per","GBAI_per","EB_per","FE de las JONS_per","SI_per","SOMVAL_per","CCD_per","SAIn_per","PH_per","CENTRO MODERADO_per","P-LIB_per","CCD-CI_per","UPL_per","PCOE_per","AND_per","JXC_per","PFyV_per","CILUS_per","PxC_per","MAS_per","IZAR_per","UNIDAD_DEL_PUEBLO_per","PREPAL_per","Ln_per","REPO_per","INDEPENDIENTES-FIA_per","ENTABAN_per","IMC_per","PUEDE_per","FE_per","ALCD_per","FME_per","HRTS-Ln_per","UDT_per"
5177,"Catalunya                     ",8,"Barcelona                     ",167,"Polinyà                                                                                             ",8226,5910,4051,464,809,0,640,1421,0,347,208,0,0,0,0,98,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.54483925549916","68.54483925549916","11.453961984695136","19.97037768452234","0.0","15.798568254751913","35.07775857812886","0.0","8.565786225623302","5.134534682794372","0.0","0.0","0.0","0.0","2.4191557640088868","0.46901999506294745","0.0","0.0","0.0","0.12342631449024932","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5178,"Catalunya                     ",8,"Barcelona                     ",168,"Pontons                                                                                             ",483,358,231,65,9,0,7,39,0,40,55,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.52513966480447","64.52513966480447","28.13852813852814","3.896103896103896","0.0","3.0303030303030303","16.883116883116884","0.0","17.316017316017316","23.809523809523807","0.0","0.0","0.0","0.0","4.329004329004329","0.4329004329004329","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5179,"Catalunya                     ",8,"Barcelona                     ",169,"El Prat de Llobregat                                                                                ",63014,47759,32439,4209,7733,0,3964,11393,0,2575,1518,0,0,0,0,636,117,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.92227642957349","67.92227642957349","12.975122537686119","23.838589352322824","0.0","12.219858811923919","35.12130460248466","0.0","7.937975893214958","4.679552390640895","0.0","0.0","0.0","0.0","1.9606029778969758","0.3606769629150097","0.0","0.0","0.0","0.1572181633219273","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5180,"Catalunya                     ",8,"Barcelona                     ",170,"Els Prats de Rei                                                                                    ",536,450,274,22,19,0,11,31,0,83,92,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60.88888888888889","60.88888888888889","8.02919708029197","6.934306569343065","0.0","4.014598540145985","11.313868613138686","0.0","30.29197080291971","33.57664233576642","0.0","0.0","0.0","0.0","2.9197080291970803","0.36496350364963503","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5181,"Catalunya                     ",8,"Barcelona                     ",171,"Prats de Lluçanès                                                                                   ",2580,2103,1280,90,54,0,26,108,0,501,478,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60.865430337612935","60.865430337612935","7.03125","4.21875","0.0","2.03125","8.4375","0.0","39.140625","37.34375","0.0","0.0","0.0","0.0","0.703125","0.078125","0.0","0.0","0.0","0.078125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5182,"Catalunya                     ",8,"Barcelona                     ",172,"Premià de Mar                                                                                       ",27944,20326,13802,1652,1925,0,1589,3756,0,2719,1748,0,0,0,0,273,31,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.90317819541474","67.90317819541474","11.969279814519634","13.947254021156356","0.0","11.512824228372699","27.213447326474423","0.0","19.700043471960583","12.664831183886394","0.0","0.0","0.0","0.0","1.9779742066367192","0.2246051296913491","0.0","0.0","0.0","0.12317055499203014","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5183,"Catalunya                     ",8,"Barcelona                     ",174,"Puigdàlber                                                                                          ",539,392,279,19,18,0,22,48,0,98,68,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71.1734693877551","71.1734693877551","6.810035842293908","6.451612903225806","0.0","7.885304659498208","17.20430107526882","0.0","35.12544802867383","24.372759856630825","0.0","0.0","0.0","0.0","1.0752688172043012","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5184,"Catalunya                     ",8,"Barcelona                     ",175,"Puig-reig                                                                                           ",4167,3347,2064,187,183,0,81,246,0,701,614,0,0,0,0,27,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61.66716462503735","61.66716462503735","9.060077519379844","8.866279069767442","0.0","3.9244186046511627","11.918604651162791","0.0","33.963178294573645","29.748062015503873","0.0","0.0","0.0","0.0","1.308139534883721","0.14534883720930233","0.0","0.0","0.0","0.09689922480620156","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5185,"Catalunya                     ",8,"Barcelona                     ",176,"Pujalt                                                                                              ",198,156,107,19,1,0,1,8,0,31,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.58974358974359","68.58974358974359","17.75700934579439","0.9345794392523363","0.0","0.9345794392523363","7.476635514018691","0.0","28.971962616822427","41.1214953271028","0.0","0.0","0.0","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5186,"Catalunya                     ",8,"Barcelona                     ",177,"La Quar                                                                                             ",52,40,30,2,1,0,0,8,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75.0","75.0","6.666666666666667","3.3333333333333335","0.0","0.0","26.666666666666668","0.0","30.0","33.33333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5187,"Catalunya                     ",8,"Barcelona                     ",178,"Rajadell                                                                                            ",524,435,308,31,30,0,19,57,0,81,80,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70.80459770114943","70.80459770114943","10.064935064935066","9.740259740259742","0.0","6.1688311688311686","18.506493506493506","0.0","26.2987012987013","25.97402597402597","0.0","0.0","0.0","0.0","1.6233766233766231","0.0","0.0","0.0","0.0","0.3246753246753247","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5188,"Catalunya                     ",8,"Barcelona                     ",179,"Rellinars                                                                                           ",748,579,396,28,38,0,27,108,0,115,68,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.39378238341969","68.39378238341969","7.07070707070707","9.595959595959595","0.0","6.8181818181818175","27.27272727272727","0.0","29.040404040404038","17.17171717171717","0.0","0.0","0.0","0.0","1.2626262626262625","0.25252525252525254","0.0","0.0","0.0","0.25252525252525254","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5189,"Catalunya                     ",8,"Barcelona                     ",180,"Ripollet                                                                                            ",37445,26613,17490,2387,3746,0,2510,6026,0,1475,774,0,0,0,0,321,75,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.71976101905084","65.71976101905084","13.647798742138365","21.417953116066325","0.0","14.351057747284163","34.45397369925672","0.0","8.433390508862207","4.4253859348198965","0.0","0.0","0.0","0.0","1.8353344768439108","0.42881646655231564","0.0","0.0","0.0","0.1315037164093768","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5190,"Catalunya                     ",8,"Barcelona                     ",181,"La Roca del Vallès                                                                                  ",10504,7887,5144,626,665,0,604,1212,0,1123,743,0,0,0,0,106,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.22125015848866","65.22125015848866","12.169517884914463","12.927682737169519","0.0","11.741835147744945","23.561430793157076","0.0","21.831259720062206","14.444012441679627","0.0","0.0","0.0","0.0","2.0606531881804044","0.23328149300155523","0.0","0.0","0.0","0.09720062208398134","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5191,"Catalunya                     ",8,"Barcelona                     ",182,"El Pont de Vilomara i Rocafort                                                                      ",3715,2811,1789,200,413,0,235,498,0,237,156,0,0,0,0,24,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.64283173247954","63.64283173247954","11.179429849077698","23.08552263834544","0.0","13.135830072666293","27.836780324203463","0.0","13.247624371157071","8.719955282280603","0.0","0.0","0.0","0.0","1.3415315818893236","0.16769144773616546","0.0","0.0","0.0","0.05589714924538849","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5192,"Catalunya                     ",8,"Barcelona                     ",183,"Roda de Ter                                                                                         ",6122,4551,2796,152,287,0,103,441,0,932,831,0,0,0,0,25,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61.43704680290046","61.43704680290046","5.436337625178827","10.264663805436337","0.0","3.6838340486409153","15.7725321888412","0.0","33.33333333333333","29.721030042918457","0.0","0.0","0.0","0.0","0.8941344778254651","0.07153075822603719","0.0","0.0","0.0","0.1072961373390558","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5193,"Catalunya                     ",8,"Barcelona                     ",184,"Rubí                                                                                                ",74536,53823,34545,4627,7081,0,4803,10693,0,4173,1990,0,0,0,0,750,111,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.18259851736246","64.18259851736246","13.394123606889563","20.497901288174845","0.0","13.903603994789403","30.953828339846577","0.0","12.079895788102474","5.7606021131856995","0.0","0.0","0.0","0.0","2.1710811984368217","0.3213200173686496","0.0","0.0","0.0","0.15342307135620206","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5194,"Catalunya                     ",8,"Barcelona                     ",185,"Rubió                                                                                               ",229,188,122,19,6,0,7,22,0,35,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.8936170212766","64.8936170212766","15.573770491803279","4.918032786885246","0.0","5.737704918032787","18.0327868852459","0.0","28.688524590163933","24.59016393442623","0.0","0.0","0.0","0.0","0.819672131147541","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5195,"Catalunya                     ",8,"Barcelona                     ",187,"Sabadell                                                                                            ",207814,152377,102199,11691,19015,0,11496,29055,0,16195,11459,0,0,0,0,2025,303,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.06983337380314","67.06983337380314","11.439446569927298","18.6058572001683","0.0","11.248642354621866","28.429828080509594","0.0","15.846534701905107","11.212438477871602","0.0","0.0","0.0","0.0","1.981428389710271","0.29648039608998134","0.0","0.0","0.0","0.15166488908893433","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5196,"Catalunya                     ",8,"Barcelona                     ",188,"Sagàs                                                                                               ",157,115,78,8,4,0,2,7,0,34,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.82608695652173","67.82608695652173","10.256410256410255","5.128205128205128","0.0","2.564102564102564","8.974358974358974","0.0","43.58974358974359","28.205128205128204","0.0","0.0","0.0","0.0","1.282051282051282","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5197,"Catalunya                     ",8,"Barcelona                     ",189,"Sant Pere Sallavinera                                                                               ",167,127,89,5,4,0,1,7,0,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70.07874015748031","70.07874015748031","5.617977528089887","4.49438202247191","0.0","1.1235955056179776","7.865168539325842","0.0","33.70786516853933","43.82022471910113","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5198,"Catalunya                     ",8,"Barcelona                     ",190,"Saldes                                                                                              ",288,256,165,17,11,0,1,23,0,63,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.453125","64.453125","10.303030303030303","6.666666666666667","0.0","0.6060606060606061","13.939393939393941","0.0","38.18181818181819","29.09090909090909","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5199,"Catalunya                     ",8,"Barcelona                     ",191,"Sallent                                                                                             ",6669,5239,3438,289,607,0,181,770,0,775,737,0,0,0,0,44,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.6232105363619","65.6232105363619","8.406050029086678","17.655613728912158","0.0","5.264688772542176","22.39674229203025","0.0","22.542175683536943","21.436881908086097","0.0","0.0","0.0","0.0","1.2798138452588714","0.11634671320535195","0.0","0.0","0.0","0.11634671320535195","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5200,"Catalunya                     ",8,"Barcelona                     ",192,"Santpedor                                                                                           ",7459,5678,3707,297,378,0,223,713,0,1170,842,0,0,0,0,38,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.28707291299753","65.28707291299753","8.011869436201781","10.196924736984084","0.0","6.015646074993256","19.23388184515781","0.0","31.561909900188834","22.713784731588884","0.0","0.0","0.0","0.0","1.025087671971945","0.18883193957377933","0.0","0.0","0.0","0.10790396547073104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5201,"Catalunya                     ",8,"Barcelona                     ",193,"Sant Iscle de Vallalta                                                                              ",1308,944,596,71,38,0,44,156,0,162,104,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.13559322033898","63.13559322033898","11.912751677852349","6.375838926174497","0.0","7.38255033557047","26.174496644295303","0.0","27.181208053691275","17.449664429530202","0.0","0.0","0.0","0.0","1.342281879194631","0.0","0.0","0.0","0.0","0.16778523489932887","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5202,"Catalunya                     ",8,"Barcelona                     ",194,"Sant Adrià de Besòs                                                                                 ",35814,25660,14941,2440,3439,0,2069,4464,0,1307,580,0,0,0,0,357,140,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58.226812159002336","58.226812159002336","16.330901546081254","23.01720099056288","0.0","13.847801351984474","29.877518238404388","0.0","8.74774111505254","3.881935613412757","0.0","0.0","0.0","0.0","2.389398299979921","0.9370189411685964","0.0","0.0","0.0","0.15393882604912656","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5203,"Catalunya                     ",8,"Barcelona                     ",195,"Sant Agustí de Lluçanès                                                                             ",90,82,63,4,0,0,2,8,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76.82926829268293","76.82926829268293","6.349206349206349","0.0","0.0","3.1746031746031744","12.698412698412698","0.0","26.984126984126984","50.79365079365079","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
